Order No,Cust ID,Order Date,Order Status,Order Amount
4.26E+18,OAGK9178,2007-01-21 19:28,Other,
4.26E+18,QUSZ9127,2007-01-21 19:39,Other,
4.26E+18,GZWH3012,2007-01-21 20:20,Other,
4.26E+18,QUSZ9127,2007-01-21 21:24,Other,
4.26E+18,9XNE8332,2007-01-21 21:24,Other,
4.26E+18,QUSZ9127,2007-01-21 22:00,Other,
4.26E+18,A5T54802,2007-01-21 22:00,Other,
4.26E+18,957I3212,2007-01-21 22:12,Other,
4.26E+18,957I3212,2007-01-21 22:25,Other,
4.26E+18,3GM95632,2007-01-21 22:34,Other,
4.26E+18,3GM95632,2007-01-21 22:35,Other,
4.26E+18,957I3212,2007-01-21 22:36,Other,
4.26E+18,957I3212,2007-01-21 22:38,Other,
4.26E+18,957I3212,2007-01-21 22:41,Other,
4.26E+18,4NQF2973,2007-01-21 22:45,Won,3801
4.26E+18,HZR13051,2007-01-21 22:52,Other,
4.26E+18,Y4Z67206,2007-01-21 23:09,Other,
4.26E+18,HZR13051,2007-01-21 23:21,Other,
4.26E+18,U3TT2294,2007-01-21 23:21,Other,
4.26E+18,4NQF2973,2007-01-21 23:48,Other,
4.26E+18,BRFP3793,2008-01-21 00:58,Other,
4.26E+18,BRFP3793,2008-01-21 01:02,Other,
4.26E+18,QUSZ9127,2008-01-21 03:00,Other,
4.26E+18,I1AW2453,2008-01-21 06:59,Other,
4.26E+18,8QLQ9333,2008-01-21 07:19,Other,
4.26E+18,4ZMH5663,2008-01-21 08:20,Other,
4.26E+18,WYAE0999,2008-01-21 08:22,Other,
4.26E+18,KK0K1870,2008-01-21 08:30,Other,
4.26E+18,GZWH3012,2008-01-21 08:39,Other,
4.26E+18,957I3212,2008-01-21 08:54,Other,
4.26E+18,957I3212,2008-01-21 09:05,Other,
4.26E+18,957I3212,2008-01-21 09:07,Other,
4.26E+18,GF966921,2008-01-21 10:04,Other,
4.26E+18,9XNE8332,2008-01-21 10:10,Other,
4.26E+18,Y6IG4141,2008-01-21 10:22,Other,
4.26E+18,Y6IG4141,2008-01-21 10:29,Other,
4.26E+18,BJ8T1883,2008-01-21 10:53,Other,
4.26E+18,KK0K1870,2008-01-21 10:53,Other,
4.26E+18,B31P8896,2008-01-21 11:55,Other,
4.26E+18,G3PR0726,2008-01-21 11:57,Other,
4.26E+18,87R97776,2008-01-21 13:37,Other,
4.26E+18,7H6B0060,2008-01-21 14:31,Other,
4.26E+18,N4UD8950,2008-01-21 14:31,Other,
4.26E+18,Y0RN4797,2008-01-21 14:33,Other,
4.26E+18,9QN27688,2008-01-21 14:43,Other,
4.26E+18,D2HT0463,2008-01-21 15:07,Other,
4.26E+18,PTZ36200,2008-01-21 15:51,Other,
4.26E+18,CSJG3806,2008-01-21 15:56,Other,
4.26E+18,LUFU4371,2008-01-21 16:16,Other,
4.26E+18,1CAF9032,2008-01-21 16:39,Other,
4.26E+18,I1AW2453,2008-01-21 16:43,Other,
4.26E+18,F14W6626,2008-01-21 16:45,Other,
4.26E+18,F14W6626,2008-01-21 16:49,Other,
4.26E+18,6X894534,2008-01-21 16:50,Other,
4.26E+18,LUFU4371,2008-01-21 17:10,Other,
4.26E+18,ZF2F0982,2008-01-21 17:24,Other,
4.26E+18,1CAF9032,2008-01-21 17:27,Other,
4.26E+18,KD861234,2008-01-21 17:31,Other,
4.26E+18,VRW49848,2008-01-21 17:45,Other,
4.26E+18,JOP13959,2008-01-21 17:58,Other,
4.26E+18,VRW49848,2008-01-21 18:06,Other,
4.26E+18,VRW49848,2008-01-21 18:26,Other,
4.26E+18,DXO22234,2008-01-21 19:04,Other,
4.26E+18,9RG79749,2008-01-21 19:11,Other,
4.26E+18,K6GF2462,2008-01-21 19:15,Other,
4.26E+18,RB7H7853,2008-01-21 19:54,Other,
4.26E+18,RB7H7853,2008-01-21 19:57,Other,
4.26E+18,6F8D1894,2008-01-21 21:00,Other,
4.26E+18,6F8D1894,2008-01-21 21:05,Other,
4.26E+18,G9ZJ6569,2008-01-21 21:07,Other,
4.26E+18,G9ZJ6569,2008-01-21 21:10,Other,
4.26E+18,G9ZJ6569,2008-01-21 21:12,Other,
4.26E+18,G9ZJ6569,2008-01-21 21:20,Other,
4.26E+18,G9ZJ6569,2008-01-21 21:23,Other,
4.26E+18,9QN27688,2008-01-21 21:36,Other,
4.26E+18,G9ZJ6569,2008-01-21 21:43,Other,
4.26E+18,G9ZJ6569,2008-01-21 21:44,Other,
4.26E+18,5WV80300,2008-01-21 22:05,Other,
4.26E+18,5WV80300,2008-01-21 22:08,Other,
4.26E+18,ONZV0951,2008-01-21 22:34,Other,
4.26E+18,ONZV0951,2008-01-21 22:36,Won,18120
4.26E+18,KTOG3139,2008-01-21 23:09,Other,
4.26E+18,KTOG3139,2008-01-21 23:10,Won,45111
4.26E+18,KTOG3139,2008-01-21 23:14,Other,
4.26E+18,KTOG3139,2008-01-21 23:19,Other,
4.26E+18,LLDX7943,2008-01-21 23:21,Other,
4.26E+18,LLDX7943,2008-01-21 23:28,Other,
4.26E+18,JYKR7771,2008-01-21 23:52,Other,
4.26E+18,WUHV1929,2009-01-21 00:03,Other,
4.26E+18,WUHV1929,2009-01-21 00:04,Other,
4.26E+18,RXH95498,2009-01-21 00:06,Other,
4.26E+18,WUHV1929,2009-01-21 00:07,Other,
4.26E+18,QN9R3609,2009-01-21 00:30,Other,
4.26E+18,ONZV0951,2009-01-21 01:14,Other,
4.26E+18,F14W6626,2009-01-21 02:10,Other,
4.26E+18,4UAC1238,2009-01-21 02:27,Other,
4.26E+18,4UAC1238,2009-01-21 03:11,Other,
4.26E+18,4UAC1238,2009-01-21 03:20,Other,
4.26E+18,9YER0630,2009-01-21 04:04,Other,
4.26E+18,BUVF2815,2009-01-21 05:29,Other,
4.26E+18,3IDS4920,2009-01-21 06:54,Other,
4.26E+18,5TJT1292,2009-01-21 07:25,Other,
4.26E+18,U2DG2126,2009-01-21 07:37,Other,
4.26E+18,INLY2743,2009-01-21 08:01,Other,
4.26E+18,9ORR0393,2009-01-21 08:10,Other,
4.26E+18,9ORR0393,2009-01-21 08:13,Other,
4.26E+18,9RG79749,2009-01-21 08:56,Other,
4.26E+18,ELOP3219,2009-01-21 09:15,Other,
4.26E+18,4FW44481,2009-01-21 09:18,Other,
4.26E+18,9ORR0393,2009-01-21 09:55,Other,
4.26E+18,RX8J6840,2009-01-21 09:57,Other,
4.26E+18,9ORR0393,2009-01-21 10:08,Other,
4.26E+18,X0O49173,2009-01-21 10:13,Other,
4.26E+18,QAFX3212,2009-01-21 10:29,Other,
4.26E+18,9ORR0393,2009-01-21 10:30,Other,
4.26E+18,0S420385,2009-01-21 10:42,Won,1377
4.26E+18,GZWH3012,2009-01-21 10:45,Other,
4.26E+18,GZWH3012,2009-01-21 10:55,Other,
4.26E+18,KFTX3360,2009-01-21 10:58,Other,
4.26E+18,4UAC1238,2009-01-21 11:32,Other,
4.26E+18,BYGZ0097,2009-01-21 11:54,Other,
4.26E+18,BJE57414,2009-01-21 12:04,Other,
4.26E+18,PVSW8309,2009-01-21 12:39,Other,
4.26E+18,04WP0914,2009-01-21 12:42,Other,
4.26E+18,4NQF2973,2009-01-21 13:11,Other,
4.26E+18,RXH95498,2009-01-21 13:18,Other,
4.26E+18,RXH95498,2009-01-21 13:26,Other,
4.26E+18,4ZMH5663,2009-01-21 13:27,Won,887
4.26E+18,BFSE8817,2009-01-21 13:28,Other,
4.26E+18,Z8EA4622,2009-01-21 13:42,Other,
4.26E+18,0UJQ8440,2009-01-21 14:38,Other,
4.26E+18,0UJQ8440,2009-01-21 14:40,Other,
4.26E+18,0UJQ8440,2009-01-21 14:41,Other,
4.26E+18,HHRF3439,2009-01-21 14:57,Other,
4.26E+18,F2C34999,2009-01-21 15:12,Other,
4.26E+18,A3I06677,2009-01-21 15:24,Other,
4.26E+18,3IDS4920,2009-01-21 15:25,Other,
4.26E+18,NNET2273,2009-01-21 15:27,Other,
4.26E+18,TYV20828,2009-01-21 15:29,Other,
4.26E+18,UFV00896,2009-01-21 15:44,Other,
4.26E+18,SNQ74772,2009-01-21 15:52,Other,
4.26E+18,SJWH1561,2009-01-21 15:58,Other,
4.26E+18,IFPS1808,2009-01-21 16:02,Other,
4.26E+18,IFPS1808,2009-01-21 16:06,Won,1153
4.26E+18,2URJ7713,2009-01-21 16:11,Other,
4.26E+18,2URJ7713,2009-01-21 16:18,Other,
4.26E+18,4XP87938,2009-01-21 16:29,Other,
4.26E+18,DD4Q5981,2009-01-21 16:55,Other,
4.26E+18,2URJ7713,2009-01-21 16:57,Other,
4.26E+18,T3KF3645,2009-01-21 17:01,Other,
4.26E+18,V2FC3895,2009-01-21 17:07,Other,
4.26E+18,KEU83630,2009-01-21 17:08,Other,
4.26E+18,26X80126,2009-01-21 17:10,Other,
4.26E+18,IL5J9262,2009-01-21 17:10,Other,
4.26E+18,IL5J9262,2009-01-21 17:16,Other,
4.26E+18,IL5J9262,2009-01-21 17:20,Other,
4.26E+18,KEU83630,2009-01-21 17:20,Other,
4.26E+18,XB4M3349,2009-01-21 17:46,Other,
4.26E+18,HHRF3439,2009-01-21 17:58,Other,
4.26E+18,EP446346,2009-01-21 18:00,Other,
4.26E+18,KTOG3139,2009-01-21 18:24,Other,
4.26E+18,NL4I1253,2009-01-21 19:09,Other,
4.26E+18,QYOV6864,2009-01-21 19:12,Other,
4.26E+18,WTYN5044,2009-01-21 19:34,Other,
4.26E+18,VJ599848,2009-01-21 19:45,Other,
4.26E+18,XWYH6323,2009-01-21 19:52,Other,
4.26E+18,VJ599848,2009-01-21 19:54,Other,
4.26E+18,VJ599848,2009-01-21 19:57,Other,
4.26E+18,Q6OY8939,2009-01-21 20:08,Other,
4.26E+18,OWOR5130,2009-01-21 20:15,Other,
4.26E+18,Q6OY8939,2009-01-21 20:35,Other,
4.26E+18,F70V3184,2009-01-21 20:36,Other,
4.26E+18,3VQO2862,2009-01-21 20:49,Other,
4.26E+18,UVSS0578,2009-01-21 21:03,Other,
4.26E+18,QF2G8228,2009-01-21 21:26,Other,
4.26E+18,7XNC6300,2009-01-21 22:02,Other,
4.26E+18,O6FO9541,2009-01-21 22:22,Other,
4.26E+18,7XNC6300,2009-01-21 22:24,Other,
4.26E+18,N2307452,2009-01-21 22:27,Other,
4.26E+18,N2307452,2009-01-21 22:35,Other,
4.26E+18,N2307452,2009-01-21 22:37,Other,
4.26E+18,8QLQ9333,2009-01-21 23:30,Other,
4.26E+18,NGWN7119,2009-01-21 23:45,Other,
4.26E+18,RHUN6214,2009-01-21 23:51,Other,
4.26E+18,347L3208,2010-01-21 00:25,Other,
4.26E+18,EQY23742,2010-01-21 06:45,Other,
4.26E+18,O82J8006,2010-01-21 07:11,Other,
4.26E+18,BE8R1066,2010-01-21 08:27,Other,
4.26E+18,BE8R1066,2010-01-21 08:39,Other,
4.26E+18,Q6OY8939,2010-01-21 09:53,Other,
4.26E+18,XV2V1631,2010-01-21 10:13,Other,
4.26E+18,XV2V1631,2010-01-21 10:17,Other,
4.26E+18,XV2V1631,2010-01-21 10:20,Other,
4.26E+18,B5C20452,2010-01-21 10:23,Other,
4.26E+18,7XNC6300,2010-01-21 10:44,Other,
4.26E+18,ZERX9690,2010-01-21 10:51,Other,
4.26E+18,SV868363,2010-01-21 11:09,Other,
4.26E+18,Z8EA4622,2010-01-21 11:26,Won,5600
4.26E+18,SV868363,2010-01-21 12:09,Other,
4.26E+18,NL4I1253,2010-01-21 12:55,Other,
4.26E+18,SV868363,2010-01-21 13:01,Other,
4.26E+18,J98O4721,2010-01-21 13:17,Other,
4.26E+18,LSQ07838,2010-01-21 13:24,Other,
4.26E+18,LSQ07838,2010-01-21 13:26,Other,
4.26E+18,AM4H0271,2010-01-21 13:50,Other,
4.26E+18,LSQ07838,2010-01-21 14:31,Other,
4.26E+18,KTOG3139,2010-01-21 14:54,Other,
4.26E+18,KTOG3139,2010-01-21 14:55,Other,
4.26E+18,35BJ3951,2010-01-21 15:45,Other,
4.26E+18,35BJ3951,2010-01-21 15:47,Other,
4.26E+18,35BJ3951,2010-01-21 15:56,Other,
4.26E+18,1GLN5718,2010-01-21 16:13,Other,
4.26E+18,35BJ3951,2010-01-21 16:21,Other,
4.26E+18,1GLN5718,2010-01-21 16:24,Other,
4.26E+18,JFIC2374,2010-01-21 16:35,Other,
4.26E+18,SKL60317,2010-01-21 17:05,Other,
4.26E+18,03O60890,2010-01-21 17:07,Other,
4.26E+18,LSQ07838,2010-01-21 17:24,Other,
4.26E+18,LSQ07838,2010-01-21 17:25,Other,
4.26E+18,RQ3C6671,2010-01-21 17:29,Other,
4.26E+18,RQ3C6671,2010-01-21 18:16,Other,
4.26E+18,AM4H0271,2010-01-21 18:20,Other,
4.26E+18,DA998384,2010-01-21 18:57,Other,
4.26E+18,IYZR2967,2010-01-21 19:53,Other,
4.26E+18,VJP46269,2010-01-21 20:01,Other,
4.26E+18,1MSY5646,2010-01-21 20:16,Other,
4.26E+18,L6ES0297,2010-01-21 20:53,Other,
4.26E+18,FAA77241,2010-01-21 20:58,Other,
4.26E+18,FAA77241,2010-01-21 21:03,Other,
4.26E+18,FAA77241,2010-01-21 21:04,Other,
4.26E+18,DVU07776,2010-01-21 21:12,Other,
4.26E+18,SL5A5409,2010-01-21 21:25,Other,
4.26E+18,80SA5262,2010-01-21 21:28,Other,
4.26E+18,WQEB3745,2010-01-21 21:28,Other,
4.26E+18,WQEB3745,2010-01-21 21:31,Other,
4.26E+18,4MBI7122,2010-01-21 21:36,Other,
4.26E+18,LXPB8070,2010-01-21 21:55,Other,
4.26E+18,LXPB8070,2010-01-21 22:08,Other,
4.26E+18,XV2V1631,2010-01-21 22:17,Other,
4.26E+18,YFTH2683,2010-01-21 22:21,Other,
4.26E+18,YFTH2683,2010-01-21 22:23,Other,
4.26E+18,LI6M5666,2010-01-21 22:29,Other,
4.26E+18,26N92723,2010-01-21 22:45,Other,
4.26E+18,D3Q10017,2010-01-21 22:50,Other,
4.26E+18,M9Q26960,2010-01-21 23:01,Other,
4.26E+18,ZC5Q9944,2010-01-21 23:20,Other,
4.26E+18,3VUF0244,2010-01-21 23:22,Other,
4.26E+18,3VUF0244,2010-01-21 23:31,Other,
4.26E+18,BIBH9921,2011-01-21 00:01,Other,
4.26E+18,BIBH9921,2011-01-21 00:09,Other,
4.26E+18,TLBT9176,2011-01-21 00:20,Other,
4.26E+18,BCW16326,2011-01-21 02:07,Other,
4.26E+18,SQND4045,2011-01-21 03:52,Other,
4.26E+18,QA245377,2011-01-21 04:48,Other,
4.26E+18,QA245377,2011-01-21 04:50,Won,1273
4.26E+18,QA245377,2011-01-21 05:01,Other,
4.26E+18,XU0O6137,2011-01-21 07:48,Other,
4.26E+18,XU0O6137,2011-01-21 08:02,Other,
4.26E+18,8Q9D4263,2011-01-21 09:07,Other,
4.26E+18,LLDX7943,2011-01-21 09:33,Other,
4.26E+18,LLDX7943,2011-01-21 10:10,Other,
4.26E+18,95UF9159,2011-01-21 10:18,Other,
4.26E+18,RQKE6777,2011-01-21 10:28,Other,
4.26E+18,95UF9159,2011-01-21 10:31,Other,
4.26E+18,4ZMH5663,2011-01-21 10:52,Other,
4.26E+18,4ZMH5663,2011-01-21 11:27,Other,
4.26E+18,L8AJ6133,2011-01-21 12:11,Other,
4.26E+18,JVSQ1056,2011-01-21 12:18,Other,
4.26E+18,DVU07776,2011-01-21 12:21,Other,
4.26E+18,957I3212,2011-01-21 12:30,Other,
4.26E+18,M18M3724,2011-01-21 12:35,Other,
4.26E+18,60I79499,2011-01-21 13:07,Other,
4.26E+18,OOW68057,2011-01-21 13:07,Other,
4.26E+18,KRYH8443,2011-01-21 13:58,Other,
4.26E+18,VEBN7330,2011-01-21 13:59,Other,
4.26E+18,KRYH8443,2011-01-21 14:00,Other,
4.26E+18,X6XK1718,2011-01-21 14:07,Other,
4.26E+18,RQKE6777,2011-01-21 14:08,Other,
4.26E+18,68IR2674,2011-01-21 14:12,Other,
4.26E+18,L8AJ6133,2011-01-21 14:14,Other,
4.26E+18,JVXM9565,2011-01-21 14:35,Other,
4.26E+18,JVXM9565,2011-01-21 14:39,Other,
4.26E+18,MVNZ6363,2011-01-21 15:00,Other,
4.26E+18,MVNZ6363,2011-01-21 15:04,Other,
4.26E+18,L8AJ6133,2011-01-21 15:19,Other,
4.26E+18,RHUN6214,2011-01-21 15:33,Other,
4.26E+18,NUHD5575,2011-01-21 15:34,Other,
4.26E+18,LL381049,2011-01-21 16:03,Other,
4.26E+18,KTOG3139,2011-01-21 16:11,Other,
4.26E+18,Z8EA4622,2011-01-21 16:11,Other,
4.26E+18,Z8EA4622,2011-01-21 16:12,Other,
4.26E+18,26X80126,2011-01-21 16:32,Other,
4.26E+18,NUHD5575,2011-01-21 16:33,Other,
4.26E+18,68IR2674,2011-01-21 16:36,Other,
4.26E+18,U8XL6894,2011-01-21 16:50,Other,
4.26E+18,U8XL6894,2011-01-21 16:52,Other,
4.26E+18,PBFR3115,2011-01-21 17:22,Other,
4.26E+18,Q6OY8939,2011-01-21 17:27,Other,
4.26E+18,PBFR3115,2011-01-21 17:33,Other,
4.26E+18,26X80126,2011-01-21 17:37,Other,
4.26E+18,D5SO7518,2011-01-21 17:50,Other,
4.26E+18,3O5H2585,2011-01-21 18:01,Other,
4.26E+18,4ALH5731,2011-01-21 18:01,Other,
4.26E+18,QEVM9435,2011-01-21 18:11,Other,
4.26E+18,26X80126,2011-01-21 18:15,Won,4895
4.26E+18,4ALH5731,2011-01-21 18:22,Other,
4.26E+18,O3R51062,2011-01-21 18:44,Won,640
4.26E+18,5BOF4504,2011-01-21 19:02,Other,
4.26E+18,DVU07776,2011-01-21 19:28,Other,
4.26E+18,K6536692,2011-01-21 19:50,Other,
4.26E+18,97V30766,2011-01-21 20:24,Other,
4.26E+18,8PMI0522,2011-01-21 20:37,Other,
4.26E+18,QA245377,2011-01-21 20:46,Other,
4.26E+18,RPXL9955,2011-01-21 21:50,Other,
4.26E+18,LI6M5666,2011-01-21 21:53,Other,
4.26E+18,85O69812,2011-01-21 22:03,Other,
4.26E+18,8U5U4467,2011-01-21 22:14,Other,
4.26E+18,6P701551,2011-01-21 22:15,Other,
4.26E+18,C1J82408,2011-01-21 22:15,Other,
4.26E+18,957I3212,2011-01-21 22:19,Other,
4.26E+18,RPXL9955,2011-01-21 22:22,Other,
4.26E+18,C1J82408,2011-01-21 22:23,Other,
4.26E+18,RPXL9955,2011-01-21 22:24,Other,
4.26E+18,G6EZ6462,2011-01-21 22:30,Other,
4.26E+18,PZD34500,2011-01-21 22:38,Other,
4.26E+18,ZLXO4139,2011-01-21 22:47,Other,
4.26E+18,ZLXO4139,2011-01-21 22:48,Other,
4.26E+18,4UAC1238,2012-01-21 00:38,Other,
4.26E+18,RJ3N5824,2012-01-21 01:52,Other,
4.26E+18,58G74826,2012-01-21 02:08,Other,
4.26E+18,KOEI7825,2012-01-21 02:50,Other,
4.26E+18,0UJM4197,2012-01-21 03:05,Other,
4.26E+18,0UJM4197,2012-01-21 03:11,Other,
4.26E+18,0UJM4197,2012-01-21 03:14,Other,
4.26E+18,1SK38335,2012-01-21 03:14,Other,
4.26E+18,0UJM4197,2012-01-21 03:37,Other,
4.26E+18,RPXL9955,2012-01-21 07:30,Other,
4.26E+18,Z8EA4622,2012-01-21 09:24,Other,
4.26E+18,9RG79749,2012-01-21 10:01,Won,5587
4.26E+18,RTQF4470,2012-01-21 10:17,Other,
4.26E+18,RJ3N5824,2012-01-21 10:51,Other,
4.26E+18,4ALH5731,2012-01-21 11:05,Other,
4.26E+18,26X80126,2012-01-21 11:13,Other,
4.26E+18,L8AJ6133,2012-01-21 11:18,Other,
4.26E+18,ASSZ4495,2012-01-21 11:31,Other,
4.26E+18,XU0O6137,2012-01-21 11:50,Other,
4.26E+18,4ALH5731,2012-01-21 12:06,Other,
4.26E+18,XA5J1557,2012-01-21 12:09,Other,
4.26E+18,9RG79749,2012-01-21 12:23,Other,
4.26E+18,0S420385,2012-01-21 13:00,Other,
4.26E+18,JVSQ1056,2012-01-21 13:05,Other,
4.26E+18,JFUQ4164,2012-01-21 13:11,Other,
4.26E+18,JFUQ4164,2012-01-21 13:19,Other,
4.26E+18,JFUQ4164,2012-01-21 13:22,Other,
4.26E+18,MU1E3440,2012-01-21 13:25,Other,
4.26E+18,ASSZ4495,2012-01-21 13:31,Other,
4.26E+18,MU1E3440,2012-01-21 13:41,Other,
4.26E+18,M6VZ7770,2012-01-21 14:43,Other,
4.26E+18,CEG20607,2012-01-21 14:51,Other,
4.26E+18,0UJM4197,2012-01-21 14:53,Other,
4.26E+18,H5ZV3766,2012-01-21 15:15,Other,
4.26E+18,G16E4295,2012-01-21 15:33,Other,
4.26E+18,HLCO3934,2012-01-21 16:17,Other,
4.26E+18,COYU8331,2012-01-21 16:49,Other,
4.26E+18,87R97776,2012-01-21 17:14,Other,
4.26E+18,70I69733,2012-01-21 18:10,Won,7180
4.26E+18,SJWH1561,2012-01-21 18:49,Other,
4.26E+18,ASSZ4495,2012-01-21 19:03,Other,
4.26E+18,GVN17088,2012-01-21 19:08,Other,
4.26E+18,8IMY5006,2012-01-21 19:30,Other,
4.26E+18,8IMY5006,2012-01-21 19:34,Other,
4.26E+18,UV2V4050,2012-01-21 19:36,Other,
4.26E+18,Z8EA4622,2012-01-21 19:39,Won,14398
4.26E+18,UYWZ8836,2012-01-21 19:40,Other,
4.26E+18,IOO62178,2012-01-21 20:06,Other,
4.26E+18,E68C4285,2012-01-21 20:44,Other,
4.26E+18,E68C4285,2012-01-21 20:48,Other,
4.26E+18,NARH5911,2012-01-21 21:17,Other,
4.26E+18,QDHE0914,2012-01-21 21:44,Other,
4.26E+18,J98O4721,2012-01-21 21:49,Other,
4.26E+18,E68C4285,2012-01-21 21:58,Other,
4.26E+18,J1T83144,2012-01-21 23:15,Other,
4.26E+18,B6Z07914,2012-01-21 23:26,Other,
4.26E+18,B6Z07914,2012-01-21 23:30,Other,
4.26E+18,ROUK7502,2012-01-21 23:59,Other,
4.26E+18,ROUK7502,2013-01-21 00:01,Other,
4.26E+18,HDKG2510,2013-01-21 00:13,Other,
4.26E+18,5J5V5692,2013-01-21 00:30,Other,
4.26E+18,3QLC3103,2013-01-21 03:10,Other,
4.26E+18,CAE26358,2013-01-21 08:21,Other,
4.26E+18,D7PJ9999,2013-01-21 09:10,Other,
4.26E+18,4ALH5731,2013-01-21 09:55,Won,887
4.26E+18,NARH5911,2013-01-21 10:04,Other,
4.26E+18,J8AR8073,2013-01-21 10:25,Other,
4.26E+18,95UF9159,2013-01-21 11:02,Other,
4.26E+18,LBFI0108,2013-01-21 11:04,Other,
4.26E+18,O4JN0578,2013-01-21 11:04,Other,
4.26E+18,KTOG3139,2013-01-21 11:20,Other,
4.26E+18,47GU2651,2013-01-21 11:47,Other,
4.26E+18,Z8EA4622,2013-01-21 12:01,Won,16104
4.26E+18,ONT19223,2013-01-21 12:07,Other,
4.26E+18,GEAC3200,2013-01-21 12:25,Other,
4.26E+18,VRW49848,2013-01-21 12:27,Other,
4.26E+18,XYQG0961,2013-01-21 12:30,Other,
4.26E+18,XIKF7097,2013-01-21 12:58,Other,
4.26E+18,3ZW97086,2013-01-21 13:02,Other,
4.26E+18,HIKL8820,2013-01-21 13:04,Other,
4.26E+18,3ZW97086,2013-01-21 13:05,Other,
4.26E+18,HIKL8820,2013-01-21 13:10,Other,
4.26E+18,D97R9000,2013-01-21 13:35,Won,1572
4.26E+18,9QN27688,2013-01-21 13:56,Other,
4.26E+18,IB8N1243,2013-01-21 13:56,Other,
4.26E+18,80QO9570,2013-01-21 14:05,Other,
4.26E+18,2PWV6606,2013-01-21 14:37,Other,
4.26E+18,2PWV6606,2013-01-21 14:39,Other,
4.26E+18,TCL55385,2013-01-21 14:40,Other,
4.26E+18,KTOG3139,2013-01-21 14:42,Other,
4.26E+18,3X9G0595,2013-01-21 15:04,Other,
4.26E+18,MFVE2202,2013-01-21 15:08,Other,
4.26E+18,2URJ7713,2013-01-21 15:12,Other,
4.26E+18,ZPR88333,2013-01-21 15:24,Other,
4.26E+18,E8EZ9823,2013-01-21 16:25,Other,
4.26E+18,XYQG0961,2013-01-21 16:26,Other,
4.26E+18,63946319,2013-01-21 16:45,Other,
4.26E+18,7CO00940,2013-01-21 16:58,Other,
4.26E+18,QF2G8228,2013-01-21 17:13,Other,
4.26E+18,8J1S3506,2013-01-21 17:18,Other,
4.26E+18,4FW44481,2013-01-21 17:18,Other,
4.26E+18,29SJ1959,2013-01-21 17:19,Other,
4.26E+18,47ZA0123,2013-01-21 17:21,Other,
4.26E+18,4MXN7289,2013-01-21 17:21,Other,
4.26E+18,Z8EA4622,2013-01-21 17:22,Other,
4.26E+18,G16E4295,2013-01-21 17:23,Other,
4.26E+18,B3QH2007,2013-01-21 17:26,Other,
4.26E+18,4R8C6589,2013-01-21 17:27,Other,
4.26E+18,26X80126,2013-01-21 17:29,Other,
4.26E+18,26X80126,2013-01-21 17:38,Won,1448
4.26E+18,LNNQ8039,2013-01-21 18:12,Other,
4.26E+18,LNNQ8039,2013-01-21 18:16,Other,
4.26E+18,03O60890,2013-01-21 18:19,Other,
4.26E+18,9RG79749,2013-01-21 18:19,Other,
4.26E+18,B2GE3751,2013-01-21 18:24,Other,
4.26E+18,B2GE3751,2013-01-21 18:25,Other,
4.26E+18,97V30766,2013-01-21 19:00,Other,
4.26E+18,26X80126,2013-01-21 19:41,Other,
4.26E+18,FL2Q7054,2013-01-21 19:47,Other,
4.26E+18,6VGQ1895,2013-01-21 20:48,Other,
4.26E+18,6VGQ1895,2013-01-21 20:50,Other,
4.26E+18,IB7B0106,2013-01-21 21:01,Other,
4.26E+18,HF545613,2013-01-21 21:49,Other,
4.26E+18,QF2G8228,2013-01-21 21:53,Other,
4.26E+18,EJKM3769,2013-01-21 22:08,Other,
4.26E+18,YH5C0668,2013-01-21 22:17,Other,
4.26E+18,MTPI2495,2013-01-21 23:19,Other,
4.26E+18,82E78620,2013-01-21 23:19,Other,
4.26E+18,82E78620,2013-01-21 23:26,Other,
4.26E+18,DD8G1402,2013-01-21 23:27,Other,
4.26E+18,Z4BR1257,2013-01-21 23:28,Other,
4.26E+18,8PM30206,2014-01-21 01:21,Other,
4.26E+18,8TIA4230,2014-01-21 05:44,Other,
4.26E+18,13903964,2014-01-21 06:48,Other,
4.26E+18,NTYC5294,2014-01-21 07:49,Other,
4.26E+18,CS3G6091,2014-01-21 08:51,Other,
4.26E+18,PWPB6684,2014-01-21 09:01,Other,
4.26E+18,BZJT5375,2014-01-21 10:36,Other,
4.26E+18,BZJT5375,2014-01-21 10:38,Other,
4.26E+18,ZIPL1022,2014-01-21 12:08,Other,
4.26E+18,26X80126,2014-01-21 12:18,Other,
4.26E+18,4NQF2973,2014-01-21 12:39,Other,
4.26E+18,GMHO1017,2014-01-21 13:39,Other,
4.26E+18,GMHO1017,2014-01-21 13:42,Other,
4.26E+18,LUFU4371,2014-01-21 13:55,Other,
4.26E+18,I1AW2453,2014-01-21 13:57,Other,
4.26E+18,3VUF0244,2014-01-21 13:59,Other,
4.26E+18,3VUF0244,2014-01-21 14:02,Other,
4.26E+18,C2P53865,2014-01-21 14:20,Other,
4.26E+18,RLWK8617,2014-01-21 14:21,Other,
4.26E+18,4ALH5731,2014-01-21 14:22,Other,
4.26E+18,FGL83725,2014-01-21 14:36,Other,
4.26E+18,4ALH5731,2014-01-21 14:41,Other,
4.26E+18,FGL83725,2014-01-21 14:41,Other,
4.26E+18,FGL83725,2014-01-21 14:51,Other,
4.26E+18,9RG79749,2014-01-21 15:04,Won,9694
4.26E+18,PQNI6775,2014-01-21 15:12,Other,
4.26E+18,3JQ79301,2014-01-21 15:27,Other,
